user_id,name,email,preferred_domains,experience_level,learning_style,created_at
308,User_308,user308@movielens.edu,History,Advanced,Visual,2025-12-16T22:28:47.457440
309,User_309,user309@movielens.edu,Physics,Advanced,Visual,2025-12-16T22:28:47.457440
310,User_310,user310@movielens.edu,Education,Advanced,Visual,2025-12-16T22:28:47.457440
311,User_311,user311@movielens.edu,Computer Science,Advanced,Visual,2025-12-16T22:28:47.457440
312,User_312,user312@movielens.edu,General,Advanced,Visual,2025-12-16T22:28:47.457440
313,User_313,user313@movielens.edu,Business,Advanced,Visual,2025-12-16T22:28:47.457440
314,User_314,user314@movielens.edu,Computer Science,Beginner,Reading,2025-12-16T22:28:47.457440
315,User_315,user315@movielens.edu,Education,Advanced,Visual,2025-12-16T22:28:47.457440
316,User_316,user316@movielens.edu,General,Advanced,Reading,2025-12-16T22:28:47.457440
317,User_317,user317@movielens.edu,General,Intermediate,Visual,2025-12-16T22:28:47.457440
318,User_318,user318@movielens.edu,History,Advanced,Visual,2025-12-16T22:28:47.457440
319,User_319,user319@movielens.edu,Computer Science,Advanced,Visual,2025-12-16T22:28:47.457440
320,User_320,user320@movielens.edu,Computer Science,Beginner,Visual,2025-12-16T22:28:47.457440
321,User_321,user321@movielens.edu,Education,Advanced,Reading,2025-12-16T22:28:47.457440
322,User_322,user322@movielens.edu,Computer Science,Beginner,Visual,2025-12-16T22:28:47.457440
323,User_323,user323@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
324,User_324,user324@movielens.edu,Computer Science,Intermediate,Reading,2025-12-16T22:28:47.457440
325,User_325,user325@movielens.edu,Computer Science,Advanced,Visual,2025-12-16T22:28:47.457440
326,User_326,user326@movielens.edu,General,Advanced,Visual,2025-12-16T22:28:47.457440
327,User_327,user327@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
328,User_328,user328@movielens.edu,General,Advanced,Visual,2025-12-16T22:28:47.457440
329,User_329,user329@movielens.edu,Education,Advanced,Visual,2025-12-16T22:28:47.457440
330,User_330,user330@movielens.edu,Education,Advanced,Reading,2025-12-16T22:28:47.457440
331,User_331,user331@movielens.edu,Art,Advanced,Visual,2025-12-16T22:28:47.457440
332,User_332,user332@movielens.edu,Computer Science,Beginner,Visual,2025-12-16T22:28:47.457440
333,User_333,user333@movielens.edu,General,Advanced,Visual,2025-12-16T22:28:47.457440
334,User_334,user334@movielens.edu,General,Advanced,Visual,2025-12-16T22:28:47.457440
335,User_335,user335@movielens.edu,Business,Advanced,Visual,2025-12-16T22:28:47.457440
336,User_336,user336@movielens.edu,Business,Intermediate,Visual,2025-12-16T22:28:47.457440
337,User_337,user337@movielens.edu,Physics,Advanced,Visual,2025-12-16T22:28:47.457440
338,User_338,user338@movielens.edu,General,Advanced,Reading,2025-12-16T22:28:47.457440
339,User_339,user339@movielens.edu,History,Advanced,Visual,2025-12-16T22:28:47.457440
340,User_340,user340@movielens.edu,Mathematics,Advanced,Visual,2025-12-16T22:28:47.457440
341,User_341,user341@movielens.edu,Computer Science,Beginner,Reading,2025-12-16T22:28:47.457440
342,User_342,user342@movielens.edu,General,Intermediate,Reading,2025-12-16T22:28:47.457440
343,User_343,user343@movielens.edu,Mathematics,Advanced,Visual,2025-12-16T22:28:47.457440
344,User_344,user344@movielens.edu,General,Intermediate,Reading,2025-12-16T22:28:47.457440
345,User_345,user345@movielens.edu,General,Intermediate,Reading,2025-12-16T22:28:47.457440
346,User_346,user346@movielens.edu,General,Advanced,Visual,2025-12-16T22:28:47.457440
347,User_347,user347@movielens.edu,Computer Science,Beginner,Visual,2025-12-16T22:28:47.457440
348,User_348,user348@movielens.edu,Computer Science,Intermediate,Reading,2025-12-16T22:28:47.457440
349,User_349,user349@movielens.edu,History,Advanced,Visual,2025-12-16T22:28:47.457440
350,User_350,user350@movielens.edu,Computer Science,Advanced,Visual,2025-12-16T22:28:47.457440
351,User_351,user351@movielens.edu,Education,Advanced,Visual,2025-12-16T22:28:47.457440
352,User_352,user352@movielens.edu,Computer Science,Advanced,Reading,2025-12-16T22:28:47.457440
353,User_353,user353@movielens.edu,Physics,Intermediate,Visual,2025-12-16T22:28:47.457440
354,User_354,user354@movielens.edu,General,Intermediate,Reading,2025-12-16T22:28:47.457440
355,User_355,user355@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
356,User_356,user356@movielens.edu,General,Advanced,Reading,2025-12-16T22:28:47.457440
357,User_357,user357@movielens.edu,Business,Intermediate,Visual,2025-12-16T22:28:47.457440
358,User_358,user358@movielens.edu,Education,Advanced,Visual,2025-12-16T22:28:47.457440
359,User_359,user359@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
360,User_360,user360@movielens.edu,General,Advanced,Visual,2025-12-16T22:28:47.457440
361,User_361,user361@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
362,User_362,user362@movielens.edu,General,Advanced,Reading,2025-12-16T22:28:47.457440
363,User_363,user363@movielens.edu,Computer Science,Beginner,Visual,2025-12-16T22:28:47.457440
364,User_364,user364@movielens.edu,Mathematics,Advanced,Visual,2025-12-16T22:28:47.457440
365,User_365,user365@movielens.edu,History,Intermediate,Visual,2025-12-16T22:28:47.457440
366,User_366,user366@movielens.edu,Computer Science,Beginner,Reading,2025-12-16T22:28:47.457440
367,User_367,user367@movielens.edu,Computer Science,Beginner,Visual,2025-12-16T22:28:47.457440
368,User_368,user368@movielens.edu,Computer Science,Beginner,Visual,2025-12-16T22:28:47.457440
369,User_369,user369@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
370,User_370,user370@movielens.edu,Literature,Advanced,Visual,2025-12-16T22:28:47.457440
371,User_371,user371@movielens.edu,Mathematics,Advanced,Visual,2025-12-16T22:28:47.457440
372,User_372,user372@movielens.edu,Computer Science,Intermediate,Reading,2025-12-16T22:28:47.457440
373,User_373,user373@movielens.edu,General,Intermediate,Reading,2025-12-16T22:28:47.457440
374,User_374,user374@movielens.edu,Business,Advanced,Visual,2025-12-16T22:28:47.457440
375,User_375,user375@movielens.edu,Art,Beginner,Visual,2025-12-16T22:28:47.457440
376,User_376,user376@movielens.edu,General,Intermediate,Reading,2025-12-16T22:28:47.457440
377,User_377,user377@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
378,User_378,user378@movielens.edu,Computer Science,Advanced,Visual,2025-12-16T22:28:47.457440
379,User_379,user379@movielens.edu,Computer Science,Advanced,Visual,2025-12-16T22:28:47.457440
380,User_380,user380@movielens.edu,Mathematics,Advanced,Visual,2025-12-16T22:28:47.457440
381,User_381,user381@movielens.edu,Art,Advanced,Visual,2025-12-16T22:28:47.457440
382,User_382,user382@movielens.edu,Mathematics,Advanced,Visual,2025-12-16T22:28:47.457440
383,User_383,user383@movielens.edu,General,Advanced,Visual,2025-12-16T22:28:47.457440
384,User_384,user384@movielens.edu,Computer Science,Advanced,Visual,2025-12-16T22:28:47.457440
385,User_385,user385@movielens.edu,Literature,Advanced,Visual,2025-12-16T22:28:47.457440
386,User_386,user386@movielens.edu,Business,Advanced,Visual,2025-12-16T22:28:47.457440
387,User_387,user387@movielens.edu,Art,Advanced,Visual,2025-12-16T22:28:47.457440
388,User_388,user388@movielens.edu,General,Advanced,Visual,2025-12-16T22:28:47.457440
389,User_389,user389@movielens.edu,Literature,Advanced,Reading,2025-12-16T22:28:47.457440
390,User_390,user390@movielens.edu,Literature,Advanced,Reading,2025-12-16T22:28:47.457440
391,User_391,user391@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
392,User_392,user392@movielens.edu,Literature,Advanced,Visual,2025-12-16T22:28:47.457440
393,User_393,user393@movielens.edu,Computer Science,Beginner,Visual,2025-12-16T22:28:47.457440
394,User_394,user394@movielens.edu,General,Intermediate,Visual,2025-12-16T22:28:47.457440
395,User_395,user395@movielens.edu,General,Advanced,Visual,2025-12-16T22:28:47.457440
396,User_396,user396@movielens.edu,Mathematics,Advanced,Visual,2025-12-16T22:28:47.457440
397,User_397,user397@movielens.edu,Computer Science,Beginner,Visual,2025-12-16T22:28:47.457440
398,User_398,user398@movielens.edu,General,Advanced,Visual,2025-12-16T22:28:47.457440
399,User_399,user399@movielens.edu,General,Intermediate,Visual,2025-12-16T22:28:47.457440
400,User_400,user400@movielens.edu,General,Advanced,Reading,2025-12-16T22:28:47.457440
401,User_401,user401@movielens.edu,Biology,Advanced,Reading,2025-12-16T22:28:47.457440
402,User_402,user402@movielens.edu,Mathematics,Intermediate,Visual,2025-12-16T22:28:47.457440
403,User_403,user403@movielens.edu,General,Advanced,Visual,2025-12-16T22:28:47.457440
404,User_404,user404@movielens.edu,Computer Science,Intermediate,Reading,2025-12-16T22:28:47.457440
405,User_405,user405@movielens.edu,Biology,Intermediate,Reading,2025-12-16T22:28:47.457440
406,User_406,user406@movielens.edu,Education,Advanced,Visual,2025-12-16T22:28:47.457440
407,User_407,user407@movielens.edu,Mathematics,Intermediate,Visual,2025-12-16T22:28:47.457440
408,User_408,user408@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
409,User_409,user409@movielens.edu,General,Advanced,Visual,2025-12-16T22:28:47.457440
410,User_410,user410@movielens.edu,Art,Intermediate,Reading,2025-12-16T22:28:47.457440
411,User_411,user411@movielens.edu,Education,Advanced,Visual,2025-12-16T22:28:47.457440
412,User_412,user412@movielens.edu,Education,Intermediate,Visual,2025-12-16T22:28:47.457440
413,User_413,user413@movielens.edu,Education,Advanced,Visual,2025-12-16T22:28:47.457440
414,User_414,user414@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
415,User_415,user415@movielens.edu,Education,Advanced,Visual,2025-12-16T22:28:47.457440
416,User_416,user416@movielens.edu,Computer Science,Beginner,Reading,2025-12-16T22:28:47.457440
417,User_417,user417@movielens.edu,General,Intermediate,Reading,2025-12-16T22:28:47.457440
418,User_418,user418@movielens.edu,General,Advanced,Reading,2025-12-16T22:28:47.457440
419,User_419,user419@movielens.edu,History,Advanced,Visual,2025-12-16T22:28:47.457440
420,User_420,user420@movielens.edu,Education,Advanced,Visual,2025-12-16T22:28:47.457440
421,User_421,user421@movielens.edu,Computer Science,Advanced,Reading,2025-12-16T22:28:47.457440
422,User_422,user422@movielens.edu,Art,Intermediate,Visual,2025-12-16T22:28:47.457440
423,User_423,user423@movielens.edu,General,Advanced,Visual,2025-12-16T22:28:47.457440
424,User_424,user424@movielens.edu,Business,Advanced,Reading,2025-12-16T22:28:47.457440
425,User_425,user425@movielens.edu,Computer Science,Beginner,Visual,2025-12-16T22:28:47.457440
426,User_426,user426@movielens.edu,Education,Advanced,Visual,2025-12-16T22:28:47.457440
427,User_427,user427@movielens.edu,Biology,Advanced,Visual,2025-12-16T22:28:47.457440
428,User_428,user428@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
429,User_429,user429@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
430,User_430,user430@movielens.edu,Physics,Advanced,Visual,2025-12-16T22:28:47.457440
431,User_431,user431@movielens.edu,Business,Intermediate,Visual,2025-12-16T22:28:47.457440
432,User_432,user432@movielens.edu,Art,Intermediate,Visual,2025-12-16T22:28:47.457440
433,User_433,user433@movielens.edu,Art,Intermediate,Visual,2025-12-16T22:28:47.457440
434,User_434,user434@movielens.edu,Computer Science,Beginner,Reading,2025-12-16T22:28:47.457440
435,User_435,user435@movielens.edu,Mathematics,Intermediate,Visual,2025-12-16T22:28:47.457440
436,User_436,user436@movielens.edu,General,Intermediate,Reading,2025-12-16T22:28:47.457440
437,User_437,user437@movielens.edu,General,Intermediate,Reading,2025-12-16T22:28:47.457440
438,User_438,user438@movielens.edu,General,Advanced,Reading,2025-12-16T22:28:47.457440
439,User_439,user439@movielens.edu,General,Intermediate,Reading,2025-12-16T22:28:47.457440
440,User_440,user440@movielens.edu,General,Intermediate,Visual,2025-12-16T22:28:47.457440
441,User_441,user441@movielens.edu,Computer Science,Advanced,Visual,2025-12-16T22:28:47.457440
442,User_442,user442@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
443,User_443,user443@movielens.edu,Business,Advanced,Visual,2025-12-16T22:28:47.457440
444,User_444,user444@movielens.edu,History,Advanced,Reading,2025-12-16T22:28:47.457440
445,User_445,user445@movielens.edu,Literature,Intermediate,Visual,2025-12-16T22:28:47.457440
446,User_446,user446@movielens.edu,Education,Advanced,Visual,2025-12-16T22:28:47.457440
447,User_447,user447@movielens.edu,General,Intermediate,Visual,2025-12-16T22:28:47.457440
448,User_448,user448@movielens.edu,Art,Intermediate,Visual,2025-12-16T22:28:47.457440
449,User_449,user449@movielens.edu,General,Intermediate,Visual,2025-12-16T22:28:47.457440
450,User_450,user450@movielens.edu,Education,Advanced,Reading,2025-12-16T22:28:47.457440
451,User_451,user451@movielens.edu,Computer Science,Beginner,Visual,2025-12-16T22:28:47.457440
452,User_452,user452@movielens.edu,General,Advanced,Visual,2025-12-16T22:28:47.457440
453,User_453,user453@movielens.edu,Computer Science,Beginner,Visual,2025-12-16T22:28:47.457440
454,User_454,user454@movielens.edu,General,Advanced,Visual,2025-12-16T22:28:47.457440
455,User_455,user455@movielens.edu,General,Advanced,Visual,2025-12-16T22:28:47.457440
456,User_456,user456@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
457,User_457,user457@movielens.edu,Business,Advanced,Reading,2025-12-16T22:28:47.457440
458,User_458,user458@movielens.edu,Computer Science,Advanced,Visual,2025-12-16T22:28:47.457440
459,User_459,user459@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
460,User_460,user460@movielens.edu,General,Advanced,Reading,2025-12-16T22:28:47.457440
461,User_461,user461@movielens.edu,Computer Science,Beginner,Visual,2025-12-16T22:28:47.457440
462,User_462,user462@movielens.edu,Computer Science,Beginner,Reading,2025-12-16T22:28:47.457440
463,User_463,user463@movielens.edu,Biology,Advanced,Reading,2025-12-16T22:28:47.457440
464,User_464,user464@movielens.edu,Literature,Advanced,Visual,2025-12-16T22:28:47.457440
465,User_465,user465@movielens.edu,General,Advanced,Visual,2025-12-16T22:28:47.457440
466,User_466,user466@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
467,User_467,user467@movielens.edu,Mathematics,Intermediate,Visual,2025-12-16T22:28:47.457440
468,User_468,user468@movielens.edu,Mathematics,Intermediate,Visual,2025-12-16T22:28:47.457440
469,User_469,user469@movielens.edu,Education,Advanced,Visual,2025-12-16T22:28:47.457440
470,User_470,user470@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
471,User_471,user471@movielens.edu,Computer Science,Beginner,Visual,2025-12-16T22:28:47.457440
472,User_472,user472@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
473,User_473,user473@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
474,User_474,user474@movielens.edu,Business,Advanced,Visual,2025-12-16T22:28:47.457440
475,User_475,user475@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
476,User_476,user476@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
477,User_477,user477@movielens.edu,Computer Science,Intermediate,Reading,2025-12-16T22:28:47.457440
478,User_478,user478@movielens.edu,General,Intermediate,Visual,2025-12-16T22:28:47.457440
479,User_479,user479@movielens.edu,Education,Intermediate,Visual,2025-12-16T22:28:47.457440
480,User_480,user480@movielens.edu,History,Advanced,Visual,2025-12-16T22:28:47.457440
481,User_481,user481@movielens.edu,History,Advanced,Visual,2025-12-16T22:28:47.457440
482,User_482,user482@movielens.edu,Computer Science,Beginner,Reading,2025-12-16T22:28:47.457440
483,User_483,user483@movielens.edu,Physics,Intermediate,Visual,2025-12-16T22:28:47.457440
484,User_484,user484@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
485,User_485,user485@movielens.edu,Education,Advanced,Reading,2025-12-16T22:28:47.457440
486,User_486,user486@movielens.edu,Education,Advanced,Visual,2025-12-16T22:28:47.457440
487,User_487,user487@movielens.edu,Mathematics,Intermediate,Visual,2025-12-16T22:28:47.457440
488,User_488,user488@movielens.edu,Computer Science,Advanced,Visual,2025-12-16T22:28:47.457440
489,User_489,user489@movielens.edu,General,Advanced,Visual,2025-12-16T22:28:47.457440
490,User_490,user490@movielens.edu,Art,Intermediate,Reading,2025-12-16T22:28:47.457440
491,User_491,user491@movielens.edu,Literature,Advanced,Reading,2025-12-16T22:28:47.457440
492,User_492,user492@movielens.edu,Education,Advanced,Visual,2025-12-16T22:28:47.457440
493,User_493,user493@movielens.edu,Mathematics,Intermediate,Visual,2025-12-16T22:28:47.457440
494,User_494,user494@movielens.edu,General,Advanced,Reading,2025-12-16T22:28:47.457440
495,User_495,user495@movielens.edu,Mathematics,Intermediate,Visual,2025-12-16T22:28:47.457440
496,User_496,user496@movielens.edu,Computer Science,Intermediate,Reading,2025-12-16T22:28:47.457440
497,User_497,user497@movielens.edu,Computer Science,Beginner,Visual,2025-12-16T22:28:47.457440
498,User_498,user498@movielens.edu,Literature,Intermediate,Visual,2025-12-16T22:28:47.457440
499,User_499,user499@movielens.edu,Computer Science,Advanced,Visual,2025-12-16T22:28:47.457440
500,User_500,user500@movielens.edu,General,Intermediate,Visual,2025-12-16T22:28:47.457440
501,User_501,user501@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
502,User_502,user502@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
503,User_503,user503@movielens.edu,Literature,Advanced,Reading,2025-12-16T22:28:47.457440
504,User_504,user504@movielens.edu,Literature,Advanced,Reading,2025-12-16T22:28:47.457440
505,User_505,user505@movielens.edu,General,Intermediate,Reading,2025-12-16T22:28:47.457440
506,User_506,user506@movielens.edu,Computer Science,Advanced,Visual,2025-12-16T22:28:47.457440
507,User_507,user507@movielens.edu,Literature,Beginner,Reading,2025-12-16T22:28:47.457440
508,User_508,user508@movielens.edu,Business,Intermediate,Visual,2025-12-16T22:28:47.457440
509,User_509,user509@movielens.edu,General,Intermediate,Visual,2025-12-16T22:28:47.457440
510,User_510,user510@movielens.edu,General,Advanced,Visual,2025-12-16T22:28:47.457440
511,User_511,user511@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
512,User_512,user512@movielens.edu,General,Intermediate,Visual,2025-12-16T22:28:47.457440
513,User_513,user513@movielens.edu,General,Advanced,Visual,2025-12-16T22:28:47.457440
514,User_514,user514@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
515,User_515,user515@movielens.edu,Business,Advanced,Visual,2025-12-16T22:28:47.457440
516,User_516,user516@movielens.edu,General,Advanced,Reading,2025-12-16T22:28:47.457440
517,User_517,user517@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
518,User_518,user518@movielens.edu,Literature,Advanced,Reading,2025-12-16T22:28:47.457440
519,User_519,user519@movielens.edu,General,Intermediate,Visual,2025-12-16T22:28:47.457440
520,User_520,user520@movielens.edu,Biology,Advanced,Visual,2025-12-16T22:28:47.457440
521,User_521,user521@movielens.edu,Computer Science,Beginner,Visual,2025-12-16T22:28:47.457440
522,User_522,user522@movielens.edu,Mathematics,Advanced,Visual,2025-12-16T22:28:47.457440
523,User_523,user523@movielens.edu,General,Advanced,Reading,2025-12-16T22:28:47.457440
524,User_524,user524@movielens.edu,Education,Advanced,Visual,2025-12-16T22:28:47.457440
525,User_525,user525@movielens.edu,General,Intermediate,Reading,2025-12-16T22:28:47.457440
526,User_526,user526@movielens.edu,Business,Intermediate,Visual,2025-12-16T22:28:47.457440
527,User_527,user527@movielens.edu,General,Advanced,Visual,2025-12-16T22:28:47.457440
528,User_528,user528@movielens.edu,Computer Science,Beginner,Visual,2025-12-16T22:28:47.457440
529,User_529,user529@movielens.edu,General,Advanced,Reading,2025-12-16T22:28:47.457440
530,User_530,user530@movielens.edu,Mathematics,Intermediate,Visual,2025-12-16T22:28:47.457440
531,User_531,user531@movielens.edu,Business,Intermediate,Reading,2025-12-16T22:28:47.457440
532,User_532,user532@movielens.edu,Computer Science,Beginner,Visual,2025-12-16T22:28:47.457440
533,User_533,user533@movielens.edu,General,Advanced,Visual,2025-12-16T22:28:47.457440
534,User_534,user534@movielens.edu,Computer Science,Beginner,Visual,2025-12-16T22:28:47.457440
535,User_535,user535@movielens.edu,Education,Advanced,Reading,2025-12-16T22:28:47.457440
536,User_536,user536@movielens.edu,Mathematics,Advanced,Visual,2025-12-16T22:28:47.457440
537,User_537,user537@movielens.edu,Mathematics,Advanced,Visual,2025-12-16T22:28:47.457440
538,User_538,user538@movielens.edu,Physics,Advanced,Visual,2025-12-16T22:28:47.457440
539,User_539,user539@movielens.edu,General,Advanced,Reading,2025-12-16T22:28:47.457440
540,User_540,user540@movielens.edu,Mathematics,Intermediate,Visual,2025-12-16T22:28:47.457440
541,User_541,user541@movielens.edu,Computer Science,Beginner,Reading,2025-12-16T22:28:47.457440
542,User_542,user542@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
543,User_543,user543@movielens.edu,Physics,Advanced,Visual,2025-12-16T22:28:47.457440
544,User_544,user544@movielens.edu,General,Advanced,Reading,2025-12-16T22:28:47.457440
545,User_545,user545@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
546,User_546,user546@movielens.edu,Business,Advanced,Visual,2025-12-16T22:28:47.457440
547,User_547,user547@movielens.edu,Education,Advanced,Visual,2025-12-16T22:28:47.457440
548,User_548,user548@movielens.edu,Literature,Advanced,Visual,2025-12-16T22:28:47.457440
549,User_549,user549@movielens.edu,Physics,Advanced,Visual,2025-12-16T22:28:47.457440
550,User_550,user550@movielens.edu,Computer Science,Beginner,Reading,2025-12-16T22:28:47.457440
551,User_551,user551@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
552,User_552,user552@movielens.edu,General,Advanced,Visual,2025-12-16T22:28:47.457440
553,User_553,user553@movielens.edu,Education,Advanced,Visual,2025-12-16T22:28:47.457440
554,User_554,user554@movielens.edu,Physics,Advanced,Visual,2025-12-16T22:28:47.457440
555,User_555,user555@movielens.edu,Education,Intermediate,Reading,2025-12-16T22:28:47.457440
556,User_556,user556@movielens.edu,Education,Advanced,Reading,2025-12-16T22:28:47.457440
557,User_557,user557@movielens.edu,Literature,Intermediate,Reading,2025-12-16T22:28:47.457440
558,User_558,user558@movielens.edu,Literature,Advanced,Reading,2025-12-16T22:28:47.457440
559,User_559,user559@movielens.edu,Business,Advanced,Visual,2025-12-16T22:28:47.457440
560,User_560,user560@movielens.edu,Computer Science,Advanced,Visual,2025-12-16T22:28:47.457440
561,User_561,user561@movielens.edu,Mathematics,Intermediate,Visual,2025-12-16T22:28:47.457440
562,User_562,user562@movielens.edu,General,Advanced,Reading,2025-12-16T22:28:47.457440
563,User_563,user563@movielens.edu,General,Advanced,Reading,2025-12-16T22:28:47.457440
564,User_564,user564@movielens.edu,History,Advanced,Visual,2025-12-16T22:28:47.457440
565,User_565,user565@movielens.edu,Computer Science,Advanced,Visual,2025-12-16T22:28:47.457440
566,User_566,user566@movielens.edu,Computer Science,Beginner,Visual,2025-12-16T22:28:47.457440
567,User_567,user567@movielens.edu,Art,Intermediate,Visual,2025-12-16T22:28:47.457440
568,User_568,user568@movielens.edu,Education,Advanced,Visual,2025-12-16T22:28:47.457440
569,User_569,user569@movielens.edu,Education,Advanced,Visual,2025-12-16T22:28:47.457440
570,User_570,user570@movielens.edu,Education,Intermediate,Visual,2025-12-16T22:28:47.457440
571,User_571,user571@movielens.edu,Art,Advanced,Visual,2025-12-16T22:28:47.457440
572,User_572,user572@movielens.edu,Education,Advanced,Visual,2025-12-16T22:28:47.457440
573,User_573,user573@movielens.edu,History,Advanced,Visual,2025-12-16T22:28:47.457440
574,User_574,user574@movielens.edu,Education,Advanced,Visual,2025-12-16T22:28:47.457440
575,User_575,user575@movielens.edu,Business,Advanced,Visual,2025-12-16T22:28:47.457440
576,User_576,user576@movielens.edu,Business,Advanced,Visual,2025-12-16T22:28:47.457440
577,User_577,user577@movielens.edu,Computer Science,Advanced,Reading,2025-12-16T22:28:47.457440
578,User_578,user578@movielens.edu,General,Advanced,Visual,2025-12-16T22:28:47.457440
579,User_579,user579@movielens.edu,Education,Advanced,Visual,2025-12-16T22:28:47.457440
580,User_580,user580@movielens.edu,Computer Science,Beginner,Visual,2025-12-16T22:28:47.457440
581,User_581,user581@movielens.edu,General,Advanced,Visual,2025-12-16T22:28:47.457440
582,User_582,user582@movielens.edu,Computer Science,Beginner,Visual,2025-12-16T22:28:47.457440
583,User_583,user583@movielens.edu,Mathematics,Advanced,Visual,2025-12-16T22:28:47.457440
584,User_584,user584@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
585,User_585,user585@movielens.edu,General,Advanced,Visual,2025-12-16T22:28:47.457440
586,User_586,user586@movielens.edu,Computer Science,Beginner,Visual,2025-12-16T22:28:47.457440
587,User_587,user587@movielens.edu,General,Intermediate,Visual,2025-12-16T22:28:47.457440
588,User_588,user588@movielens.edu,Computer Science,Beginner,Reading,2025-12-16T22:28:47.457440
589,User_589,user589@movielens.edu,History,Intermediate,Visual,2025-12-16T22:28:47.457440
590,User_590,user590@movielens.edu,Education,Advanced,Visual,2025-12-16T22:28:47.457440
591,User_591,user591@movielens.edu,General,Advanced,Reading,2025-12-16T22:28:47.457440
592,User_592,user592@movielens.edu,Computer Science,Beginner,Visual,2025-12-16T22:28:47.457440
593,User_593,user593@movielens.edu,Education,Advanced,Reading,2025-12-16T22:28:47.457440
594,User_594,user594@movielens.edu,Education,Advanced,Visual,2025-12-16T22:28:47.457440
595,User_595,user595@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
596,User_596,user596@movielens.edu,Art,Beginner,Visual,2025-12-16T22:28:47.457440
597,User_597,user597@movielens.edu,General,Intermediate,Visual,2025-12-16T22:28:47.457440
598,User_598,user598@movielens.edu,Business,Advanced,Reading,2025-12-16T22:28:47.457440
599,User_599,user599@movielens.edu,Computer Science,Intermediate,Reading,2025-12-16T22:28:47.457440
600,User_600,user600@movielens.edu,Computer Science,Advanced,Visual,2025-12-16T22:28:47.457440
601,User_601,user601@movielens.edu,Art,Beginner,Reading,2025-12-16T22:28:47.457440
602,User_602,user602@movielens.edu,General,Advanced,Reading,2025-12-16T22:28:47.457440
603,User_603,user603@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
604,User_604,user604@movielens.edu,Education,Advanced,Visual,2025-12-16T22:28:47.457440
605,User_605,user605@movielens.edu,Mathematics,Advanced,Visual,2025-12-16T22:28:47.457440
606,User_606,user606@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
607,User_607,user607@movielens.edu,Biology,Advanced,Reading,2025-12-16T22:28:47.457440
608,User_608,user608@movielens.edu,General,Intermediate,Visual,2025-12-16T22:28:47.457440
609,User_609,user609@movielens.edu,Computer Science,Beginner,Reading,2025-12-16T22:28:47.457440
610,User_610,user610@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
611,User_611,user611@movielens.edu,General,Advanced,Visual,2025-12-16T22:28:47.457440
612,User_612,user612@movielens.edu,Education,Advanced,Visual,2025-12-16T22:28:47.457440
613,User_613,user613@movielens.edu,Business,Advanced,Reading,2025-12-16T22:28:47.457440
614,User_614,user614@movielens.edu,Education,Advanced,Visual,2025-12-16T22:28:47.457440
615,User_615,user615@movielens.edu,Education,Advanced,Visual,2025-12-16T22:28:47.457440
